2.697922109646563871e-01 1.814813659712087857e-01 2.510682773215172081e-01 3.775210160099511936e-01 3.978732753012789725e-01 4.155769115766923538e-01 4.271900992351138071e-01 5.327077772548810541e-01 4.319081188799030468e-01 3.978893341611324797e-01 3.891240963194129154e-01 5.047771076676467183e-01 5.145783984976458614e-01 5.552773012220170168e-01 4.613561598718789458e-01 3.753644357137936871e-01 3.812775027853034793e-01 3.813086796336466189e-01 5.786525655940021329e-01 4.823888563957599573e-01 4.756449375716222394e-01 3.815937892925463371e-01 3.571247422847307895e-01 3.533025147144026601e-01 2.171564764465947761e-01 2.208863001742932541e-01 1.820994768732184521e-01 1.333455992480367669e-01 1.817381589036617395e-01 2.338789737216050713e-01 2.923933618193382267e-01 3.275752135666357145e-01 2.819662021184379808e-01 2.884666007200788473e-01 1.235739495545112171e-01 8.210198864476080105e-02
3.594076055904784628e-01 2.906004306611700283e-01 2.446743658054527926e-01 4.149766690379755318e-01 4.861738739039245250e-01 4.959752512053707818e-01 4.901201050124990299e-01 5.801095652299063099e-01 5.145165698064294579e-01 5.936995935277703529e-01 5.693608832573741063e-01 6.377226148694948860e-01 5.337521825937033837e-01 4.633409408720485234e-01 5.023576674698482236e-01 3.883288331897054024e-01 3.515175943747101961e-01 3.650409143246752808e-01 5.896684202674119524e-01 5.850617795014937395e-01 5.544708629288971347e-01 3.178227939362587851e-01 3.511613858844058744e-01 3.561480325153293935e-01 3.363544524610304620e-01 3.057981093761412694e-01 1.403680748974112380e-01 1.570790506511179352e-01 1.809504557889126675e-01 2.135619561659828081e-01 2.375159683291741819e-01 1.910623694120017202e-01 1.931040268817528771e-01 3.179448861888123368e-01 2.839500392599252354e-01 2.111682934930358135e-01
3.131911967142554931e-01 3.054627501435646653e-01 3.023842215815646939e-01 3.348035989046461158e-01 3.413315140091642275e-01 3.503068491857272981e-01 3.607691867244190997e-01 3.416180178225152186e-01 3.595486096431235734e-01 4.451893486268495015e-01 4.735044679679087931e-01 3.345808777548162083e-01 2.522012961444648482e-01 2.203073759644258167e-01 3.828325756279847281e-01 3.369048509232738797e-01 2.960151533404905555e-01 2.783504261351840703e-01 4.238078198780491079e-01 4.271812191617936350e-01 3.752802358053121679e-01 3.377430789827153279e-01 4.849840292457476276e-01 4.999408509638409437e-01 4.332174027640022795e-01 3.153645378468414862e-01 2.273365810936679166e-01 3.358792683129022127e-01 3.086374023218267371e-01 3.391760208759515005e-01 2.342132894592118542e-01 2.887082816804037444e-01 2.870079837912895560e-01 4.891211308289058479e-01 4.134560875535245317e-01 3.011384168264043537e-01
1.142202134113559225e-01 2.849088995890058373e-01 4.567751315182537186e-01 4.992653151343067752e-01 3.214464523039129440e-01 2.956185774606384098e-01 3.995372159716500948e-01 4.370317515951893661e-01 4.219240149922058869e-01 2.702391137172594493e-01 3.029217948308495223e-01 2.403682270925393549e-01 2.665374538223331258e-01 2.272020554746827237e-01 2.095753015434277111e-01 2.323025337461309403e-01 2.189452912130873397e-01 1.901392096825785527e-01 2.137185300482834227e-01 1.964421310126333309e-01 1.609450473062142006e-01 3.319928130466461291e-01 4.306029086893398694e-01 4.562430512489226153e-01 2.345291735350515105e-01 1.437036047131357852e-01 1.747335435997530162e-01 2.707507529846025496e-01 2.821924142586513251e-01 2.767803370418215336e-01 2.280064191250974481e-01 2.230299274125774334e-01 2.103960041495424038e-01 2.900484590415713382e-01 2.386510376758081975e-01 1.792143497742900993e-01
2.890938064796458318e-01 3.111425196496696577e-01 4.538473224017116059e-01 4.267135135542985958e-01 2.721842504390632467e-01 2.714330450277012141e-01 3.862641073560039717e-01 5.840216426190419918e-01 4.169514170663002339e-01 4.225298484207147265e-01 3.034031395422169264e-01 3.791474315217097657e-01 2.196517233216995491e-01 1.949375746302118850e-01 2.663783978313298828e-01 3.467731837786494076e-01 3.712875599957077832e-01 3.706490636771686553e-01 3.432406417736454940e-01 3.241196993829891793e-01 2.198500554109878991e-01 3.080225165045615832e-01 2.403461223224037102e-01 2.313163246184382349e-01 1.105453967216927930e-01 1.647555109857051503e-01 1.312695778261541435e-01 2.646193172379907033e-01 2.480097447946162381e-01 2.748076399363384992e-01 2.136194563582326233e-01 1.783236504793919985e-01 1.384940792454164293e-01 1.246321756532838831e-01 1.090190220285432998e-01 9.150028223565775942e-02
4.750644531052078956e-01 2.190877184178361414e-01 2.871200238240075309e-01 2.432246270172206126e-01 3.571326328362978697e-01 2.888137827579692618e-01 4.283344078950894751e-01 4.434006679263473583e-01 4.243305247673173075e-01 4.318160543126247641e-01 3.506486704166655866e-01 3.776672245830652863e-01 2.003980467469176074e-01 1.936198775827635554e-01 3.231656519193120136e-01 3.497030599967843600e-01 4.616509281789534236e-01 4.403955733305830456e-01 4.696888837076673151e-01 3.334234274028680667e-01 2.125319099877168993e-01 1.702202477588487806e-01 1.740090548286390704e-01 1.937323849645485596e-01 2.188778685189733675e-01 2.230035567359553994e-01 1.681138922696585603e-01 3.223582314124726067e-01 3.134597191498325608e-01 3.399905369831895396e-01 1.681001872078415060e-01 1.849689293203159723e-01 1.429498386167476209e-01 1.683340107519607221e-01 9.435923173814049492e-02 7.291888597990935084e-02
2.862226908636341105e-01 2.207921036575853091e-01 1.918748171457970997e-01 2.287415752740642738e-01 2.976631285933457605e-01 4.310171794194010975e-01 5.283980922318421980e-01 4.317333967015155594e-01 3.402922853666595082e-01 1.711370226728758104e-01 1.921024663006194455e-01 2.089100863308086531e-01 1.948593753838616938e-01 3.369681314006315875e-01 4.710637712835266666e-01 5.105742357031270995e-01 5.900841903593893045e-01 4.079079349161012225e-01 4.014629352217469194e-01 1.172677744333088662e-01 1.389281028499206594e-01 1.078384127481713112e-01 3.037180526243029033e-01 3.063206004582673669e-01 3.332907212978822309e-01 2.676165359471469052e-01 2.513607258603734462e-01 2.705821422264791942e-01 2.364512805443228227e-01 2.234435744191467788e-01 1.645682102410588876e-01 1.390561197977622232e-01 1.524505501337010405e-01 3.015603238962495380e-01 2.176303795961016807e-01 1.678790741189374602e-01
2.709188166560530520e-01 2.238354163807237118e-01 3.518947117331789332e-01 3.532428846768109199e-01 3.052961066973238768e-01 3.169196954853941706e-01 4.516630798775471689e-01 4.693922528140023753e-01 3.063713501281726814e-01 1.230436523167132007e-01 1.018846353530847848e-01 1.670989860972393048e-01 2.059278285236360306e-01 3.740893290743729227e-01 4.417913401556328168e-01 4.292027808498448671e-01 3.964469496714573271e-01 2.662459532882356372e-01 2.826857466175230482e-01 1.233753246173875801e-01 1.368640698294328606e-01 1.071694906677917447e-01 2.850597892303570746e-01 2.818294436573604567e-01 4.070711522371135427e-01 3.578676218269089548e-01 3.853544432083841342e-01 2.705531211577962836e-01 2.046571272710337730e-01 3.061979551989643111e-01 2.966147992760126972e-01 2.919831707275573618e-01 1.773667470655237721e-01 3.418190362054326914e-01 2.670932404016806427e-01 2.032786356752791235e-01
5.449659813666359875e-01 4.279596656108011210e-01 4.411780237590931519e-01 3.405827039682085000e-01 3.423073008534395778e-01 2.200941737471073800e-01 3.478836844031223952e-01 4.124512801644786286e-01 4.105220690262433858e-01 2.580197471165758816e-01 2.515471032110452865e-01 2.551328342171587660e-01 2.834726833845206961e-01 2.439202405111863536e-01 2.159004578802391772e-01 2.079920124566822237e-01 1.311746723477013321e-01 1.410750618777322496e-01 1.544870679439214467e-01 2.959137943707818574e-01 2.881581753665063972e-01 2.704928739789730918e-01 1.342748267653685323e-01 1.471772217946506478e-01 2.591551823507469154e-01 2.371480057782594797e-01 2.880110469722876321e-01 1.811792190733960972e-01 2.570658915181449622e-01 3.662498533218197516e-01 3.580377550074511639e-01 3.405414432295024718e-01 2.136333073813043437e-01 2.570158204110771227e-01 1.847497757907073102e-01 1.012504988412157719e-01
5.228614466333446620e-01 4.976638959604854917e-01 2.345987312202623409e-01 2.961283464497844187e-01 3.455187401813823445e-01 3.757242549968616285e-01 2.246324816342755437e-01 3.035360558410038490e-01 3.076397349310478480e-01 4.159713147049921567e-01 3.817591414642656500e-01 3.444130054333474633e-01 2.104119054685868739e-01 2.637077773828135352e-01 2.987291410265159874e-01 3.619139262688839676e-01 2.120335878506589555e-01 3.267117878327569502e-01 3.883738951167974851e-01 5.554574797515270390e-01 4.304378738405822968e-01 3.175387690400149343e-01 2.546121036435436413e-01 2.446629521546429542e-01 2.611211810115141585e-01 1.513173647423357027e-01 2.988124541539649570e-01 3.106617121660160130e-01 3.765271720495927954e-01 3.698022660888035662e-01 3.723853564649055592e-01 2.997514701681545657e-01 3.372664500986897740e-01 4.829267819311529597e-01 4.447432400951997766e-01 2.184169848632102895e-01
3.931168987573236961e-01 3.965843226285206691e-01 2.253367847574313243e-01 4.804426048713035802e-01 5.199968444295330894e-01 5.973333172061294771e-01 4.651179037401003136e-01 3.755681215680964358e-01 3.056099927049339970e-01 3.464121646940683252e-01 2.492584398947502444e-01 2.659455780913105860e-01 9.854791848418442690e-02 2.667691851488427912e-01 3.819204456477640064e-01 5.538992748736529803e-01 4.399588596670803153e-01 4.684835930918474500e-01 4.545900172492400859e-01 6.085674503952186454e-01 4.663389413509004267e-01 3.540428073405511022e-01 4.433156350700110937e-01 4.455982509597855579e-01 5.471583402132238483e-01 4.321073023743658426e-01 6.738211166445027267e-01 5.550305518864456777e-01 4.431274953296452934e-01 4.139362090874429412e-01 4.246679471262837513e-01 4.139011340714350839e-01 3.105995995179002267e-01 4.091931284917960099e-01 3.397102255868065801e-01 1.641180585846299944e-01
3.378172900958731906e-01 3.632847333246820298e-01 3.235639528508798546e-01 4.568774092851384250e-01 4.636680026567298607e-01 4.833853774353529253e-01 4.620338322322262159e-01 3.325692215877242841e-01 3.058314532194699176e-01 2.411644470135999307e-01 2.109547716006241747e-01 2.215515345178775963e-01 1.906165754062552897e-01 1.840377261715374635e-01 4.058116770615782798e-01 4.984029292627356611e-01 6.443736755206120881e-01 4.359958764216845251e-01 3.467449472190035631e-01 3.402938587680990890e-01 2.981558227303671704e-01 3.023165311843228897e-01 2.846274773969950656e-01 3.300061886440932568e-01 4.257914368932602112e-01 4.798842186022854173e-01 5.661377013564640182e-01 5.617707389834759590e-01 4.218745170826511681e-01 4.041292518859851413e-01 2.948868485191728506e-01 2.851932191547958406e-01 1.570633791971162985e-01 1.406165180162456396e-01 7.336538826597339968e-02 4.688706048028747769e-02
3.650750060708927713e-01 4.838689489999725701e-01 4.835523770598849080e-01 6.102999741542350920e-01 4.969746721334273309e-01 3.442076360147640623e-01 1.964632544298016426e-01 1.663748083211682716e-01 1.971951337783425517e-01 2.047852212495463176e-01 2.187048036052904321e-01 1.693834976226562261e-01 2.295137605611258513e-01 1.622437279062740600e-01 3.384817678088714588e-01 2.849909204772100857e-01 4.440826873268440278e-01 3.209993483418824289e-01 3.525063242745172798e-01 2.241507685153229235e-01 1.568168882014252252e-01 1.084728812869456965e-01 1.207246837722340538e-01 2.092340762484209138e-01 1.957625704475172979e-01 2.424833266170159096e-01 1.791581553951376027e-01 4.320387258297799238e-01 3.996894317541324071e-01 5.094158369750569904e-01 2.881568117468195633e-01 2.962226153073488910e-01 2.060418160719841019e-01 2.309520255326436011e-01 1.531731680412923569e-01 9.402769681526546020e-02
3.821702583041179380e-01 4.923278141545117670e-01 4.764532469514573543e-01 6.819884054850721133e-01 5.795064885568553814e-01 4.202661517131920377e-01 2.114703856345453714e-01 2.223654174809344963e-01 3.718428509634237877e-01 4.502937176307377776e-01 4.366557411032383484e-01 2.762510847817786774e-01 2.499041944447925878e-01 2.100999219582870003e-01 3.968262502856064189e-01 3.574133016551515052e-01 3.210391456411815225e-01 1.534455545111846897e-01 1.849940100541635768e-01 3.455651931537632726e-01 3.102583602153602405e-01 2.805493814832005772e-01 2.032669186945516293e-01 2.984948586763092604e-01 2.504691572008749811e-01 3.243689386903266803e-01 2.414860503473378606e-01 4.042525333916633379e-01 2.777596447602831420e-01 4.311977861742365969e-01 4.007275877545952159e-01 4.355023983883012373e-01 3.139208080768217668e-01 2.497073625570406519e-01 1.665452958055748112e-01 1.086063174565717188e-01
2.411100781694528739e-01 2.047426240059246894e-01 1.751873881733412575e-01 2.658747896840215619e-01 4.307927294751898728e-01 3.859979714314237254e-01 3.303115356752727716e-01 1.822544462427341250e-01 3.128520892666253328e-01 4.161628435005251814e-01 4.661533458351866943e-01 3.342347524384622903e-01 2.041521178559138061e-01 1.507744666542673584e-01 3.473560973501224614e-01 3.516373204617200821e-01 3.069496301128695759e-01 1.256537929334553827e-01 1.689852216071904556e-01 4.605393183492972331e-01 5.698739906700265312e-01 5.449699793788359559e-01 3.096761763722984395e-01 2.346116111507473567e-01 2.411420518916403133e-01 4.737306942628169981e-01 4.355532305818444194e-01 4.296538485291159226e-01 1.890122821881818627e-01 2.115581464151786717e-01 2.816394590944935050e-01 2.957100644519263244e-01 2.473177788281124834e-01 1.672432261357189309e-01 9.515074383585919726e-02 7.840545283440603086e-02
1.734345722043026117e-01 1.012261956421375148e-01 2.361772098501956074e-01 2.804667355657136096e-01 4.059549422414498454e-01 2.707119759589945440e-01 2.569530349205557118e-01 1.625160609245759336e-01 1.853606123410763695e-01 3.252150684251420842e-01 3.603514230347436009e-01 4.607559742691087479e-01 4.254652966453171814e-01 4.855172989875456424e-01 4.285103007291626298e-01 3.469669024425154902e-01 2.269129882044676194e-01 1.571091026286809134e-01 1.553275146321388689e-01 3.265113870340138891e-01 4.908016633048901678e-01 5.907250872209165449e-01 4.014870598191703777e-01 2.281951800439779576e-01 1.786227083859129594e-01 3.549244888817572607e-01 3.709691911458806168e-01 4.320391030088484574e-01 3.416195049546353335e-01 3.523541074817184149e-01 3.194314619276739653e-01 3.242576067524185479e-01 3.319373199640954231e-01 3.308358638554998454e-01 2.246396453116388248e-01 1.574970836496906446e-01
1.242611428846642080e-01 9.015627871396821036e-02 3.325341146585307772e-01 4.327393239948923997e-01 4.678398426780434050e-01 3.524352745318045099e-01 4.258862034980115396e-01 5.616605984665854479e-01 4.805064762762497055e-01 4.711593456531239510e-01 3.247058555199903718e-01 4.234022162106316212e-01 4.454664105519903217e-01 5.866329786843142990e-01 4.908960823790504691e-01 4.932453821005944872e-01 3.906507325458092872e-01 3.419419307637579508e-01 1.944093925234912368e-01 1.661210271240723124e-01 1.857780226421631431e-01 3.538634682491612060e-01 3.123619762719002657e-01 3.103376069472074117e-01 2.076485530411125435e-01 2.305710774765658000e-01 1.899465227397544032e-01 2.832949378868467871e-01 3.395666467894644103e-01 4.068445421473955714e-01 3.978357907098016288e-01 4.019652378610483190e-01 5.059001793786152001e-01 4.902320709936218712e-01 3.856338731942743348e-01 1.827568579846340358e-01
2.978851441685829715e-01 1.645429093144830102e-01 2.684370114555412190e-01 2.673564823510027333e-01 3.402735726655385373e-01 3.240690060908408276e-01 4.400334385285957217e-01 6.426471088521922281e-01 6.588416812483016693e-01 5.742352430030774890e-01 3.433006060093746203e-01 3.642473516373703757e-01 3.522076133273270848e-01 3.381463514331555231e-01 3.424598064613993409e-01 4.890940909972175121e-01 5.193337392535651853e-01 4.132828509830550057e-01 2.505297801833072380e-01 3.131709217267596435e-01 2.726991475047109703e-01 4.351217829234402257e-01 4.460740567863875072e-01 5.053284397504959058e-01 3.773438695752899807e-01 2.536880917843511440e-01 1.651259133993671913e-01 1.204863445705954411e-01 1.730413344570087830e-01 2.538863993597125779e-01 2.755793982769613737e-01 2.477401757059190246e-01 4.385834464146627365e-01 4.423800796866093066e-01 3.725021332195352919e-01 7.748353133288114758e-02
4.602795352638999193e-01 1.808027695692198122e-01 2.040512173483125247e-01 1.673826672323982800e-01 2.004149472475696137e-01 1.998787225943027546e-01 2.023944840043901128e-01 3.591562600836126773e-01 4.912805556468674006e-01 5.089553422872340471e-01 4.001126501010041081e-01 5.268714543720914856e-01 6.360338682804020927e-01 6.996786308874819449e-01 5.504746203098468404e-01 4.804824374154495481e-01 3.895350649566935441e-01 2.600141400901800348e-01 3.041436685437006737e-01 4.293752796037717534e-01 4.282206453851611916e-01 4.238451402142284219e-01 5.036453241299940764e-01 5.175598241904785235e-01 4.062655345008705510e-01 1.815080148483476652e-01 1.351507853225770439e-01 2.421330138773004348e-01 2.777178215138420558e-01 3.516807289982261664e-01 3.559380566666387469e-01 3.200804583464249564e-01 4.207949448804734760e-01 3.506480805456362315e-01 2.844627405647845442e-01 9.702399509384140863e-02
3.456474082318412577e-01 2.927702706214050932e-01 3.503107722932356505e-01 4.607975461178481780e-01 4.105711804198362014e-01 4.135111249361858032e-01 3.943317449908008143e-01 3.665066804462224215e-01 3.490036905342082663e-01 2.395706954875760075e-01 2.796060866429890268e-01 3.630973640555666404e-01 4.506872883434852040e-01 5.402395799882088179e-01 4.413424506165489203e-01 4.705177229798784277e-01 4.907475599829508872e-01 4.806528088342001404e-01 5.542975471582781699e-01 4.428238574493759683e-01 4.224792893845154551e-01 1.840280836266761089e-01 2.792685465289875824e-01 2.471390345214422579e-01 2.636724477366938491e-01 1.638773109409790429e-01 1.947579804058712227e-01 4.499934387617940956e-01 4.488231104746918110e-01 4.667767674968151259e-01 3.502563414936417097e-01 3.608538793378774923e-01 3.515263641417609719e-01 2.299737204513578881e-01 1.295014152202210445e-01 7.306639267540458726e-02
3.707330865997057745e-01 5.698283934608779910e-01 5.904578585847107819e-01 6.649962058949350219e-01 5.049468189107993998e-01 4.002497869685497367e-01 3.887877220388812893e-01 3.214782787265156316e-01 3.131193761284762900e-01 2.258095912979665998e-01 3.709333266530123185e-01 3.562355863812511347e-01 4.606509757648529768e-01 3.127557636501115956e-01 4.392373383230475103e-01 4.276731852687183921e-01 5.330971428634645459e-01 4.553107811054955545e-01 4.851186705822811973e-01 4.142064730599559486e-01 3.614237449302725724e-01 1.977124847656799023e-01 2.120982205277851251e-01 1.838817419254635543e-01 2.434508905141600232e-01 2.312690923717642122e-01 3.837648994516003609e-01 4.979932052150983779e-01 5.199094886176550689e-01 4.967155187378347048e-01 3.767465458759242103e-01 3.209146585405618368e-01 1.763502781832476662e-01 1.522806498533000596e-01 9.499173694015887459e-02 6.516500336590708153e-02
